FlightID,Date,Route,Airline,AircraftType,FlightDuration,DepartureTime,Passengers,WeatherCondition,FlightClass,TicketType,DestinationRegion,LoyaltyProgram,MaintenanceIssues,CrewSatisfaction,CustomerSatisfaction,Weekday,PeakSeason,DelayMinutes,OnTimeArrival,FuelCost
FLT00137,2022-12-10,New York to London,BlueJet Airlines,Airbus A320,414,1,120.0,Clear,Economy,Non-refundable,Regional,0,3,8.039089006695107,4.864115661770412,Saturday,1,52,No,1579.65
FLT00138,2022-05-09,Singapore to Bangkok,SkyTrack Airways,Airbus A380,362,8,153.6,Fog,Economy,Non-refundable,International,0,3,7.932184448051979,3.905113262872054,Monday,0,29,No,1527.55
FLT00139,2024-09-30,Singapore to Bangkok,BlueJet Airlines,Airbus A380,555,6,182.4,Rain,First,Refundable,Regional,0,3,7.886658526007142,7.73400833187932,Monday,0,27,No,2014.54
FLT00140,2023-10-10,San Francisco to Tokyo,Sunshine Air,Boeing 787,717,3,114.0,Rain,First,Non-refundable,Domestic,1,0,7.874675100476629,5.321738964580065,Tuesday,0,60,No,2289.47
FLT00141,2023-04-17,Beijing to Sydney,SkyTrack Airways,Boeing 787,827,19,235.2,Fog,First,Refundable,Regional,0,3,7.288696138657133,4.004245548108591,Monday,0,15,Yes,2641.0
FLT00142,2022-03-04,Paris to Rome,SkyTrack Airways,Boeing 777,286,17,87.0,Rain,First,Refundable,Regional,0,1,9.94446599098516,10.261956991880648,Friday,0,0,Yes,1302.01
FLT00143,2022-05-19,Chicago to Los Angeles,BlueJet Airlines,Boeing 777,295,20,165.6,Clear,Economy,Refundable,Regional,1,2,8.215919590817347,5.257783972150499,Thursday,0,36,No,1063.7
FLT00144,2023-05-14,Toronto to Vancouver,SkyTrack Airways,Boeing 777,514,3,145.2,Fog,Economy,Refundable,Domestic,0,0,7.016968523835569,7.987449004780468,Sunday,0,54,No,1741.21
FLT00145,2023-08-16,Beijing to Sydney,Sunshine Air,Boeing 777,72,12,211.2,Fog,Economy,Non-refundable,Domestic,0,0,8.120606624210485,5.256324668392788,Wednesday,0,34,No,589.37
FLT00146,2023-01-27,Chicago to Los Angeles,Sunshine Air,Boeing 737,269,0,217.79999999999998,Snow,First,Refundable,Regional,0,3,7.649412589868861,4.817243175656129,Friday,0,0,Yes,1175.12
FLT00147,2023-11-06,Paris to Rome,Global Wings,Airbus A320,800,23,100.2,Clear,Economy,Refundable,Domestic,1,3,8.901525594564868,7.862598022765116,Monday,0,0,Yes,2625.56
FLT00148,2023-02-23,Singapore to Bangkok,Sunshine Air,Airbus A380,456,2,32.4,Clear,First,Non-refundable,Domestic,0,0,6.7846514222133925,9.679097659128491,Thursday,0,15,Yes,1717.89
FLT00149,2022-10-16,Chicago to Los Angeles,Sunshine Air,Boeing 787,159,15,175.2,Rain,First,Refundable,Domestic,0,3,8.023545734225099,6.9604344942381795,Sunday,0,0,Yes,979.49
FLT00150,2023-01-14,Mumbai to Dubai,BlueJet Airlines,Boeing 737,90,21,42.0,Clear,Business,Non-refundable,Domestic,0,3,9.20255069024252,4.302585034222656,Saturday,0,2,Yes,685.53
FLT00151,2024-02-12,Mexico City to Lima,Global Wings,Boeing 737,587,3,120.6,Rain,Economy,Non-refundable,International,0,3,8.20393354734242,4.737337041533356,Monday,0,61,No,1928.35
FLT00152,2023-05-05,Berlin to Madrid,Sunshine Air,Airbus A380,708,22,106.2,Fog,First,Non-refundable,International,0,3,7.758758239941904,5.410719872375786,Friday,0,0,Yes,2209.67
FLT00153,2022-08-19,Beijing to Sydney,Sunshine Air,Boeing 787,388,15,103.8,Fog,First,Refundable,International,0,3,8.398228383839959,8.380241074114753,Friday,0,11,Yes,1380.4
FLT00154,2022-02-10,Paris to Rome,Sunshine Air,Boeing 737,225,18,117.0,Rain,First,Refundable,Domestic,0,4,7.765478669067354,4.003448931044289,Thursday,0,41,No,1120.13
FLT00155,2022-01-28,San Francisco to Tokyo,Global Wings,Airbus A320,518,0,195.6,Rain,First,Refundable,Domestic,0,4,8.264368139130342,8.23853195156964,Friday,0,0,Yes,1740.11
FLT00156,2022-05-15,Chicago to Los Angeles,Global Wings,Boeing 777,881,4,215.4,Snow,First,Non-refundable,Domestic,0,4,6.485298948258936,4.134622709467597,Sunday,0,60,No,2572.45
FLT00157,2022-07-20,Mumbai to Dubai,BlueJet Airlines,Airbus A320,159,18,120.6,Fog,Economy,Refundable,Domestic,0,0,9.08968469968632,7.94910586290742,Wednesday,0,1,Yes,926.25
FLT00158,2024-04-19,Paris to Rome,SkyTrack Airways,Airbus A320,680,21,96.0,Rain,Economy,Non-refundable,International,0,2,7.757085045236559,7.947812584104831,Friday,0,0,Yes,2206.74
FLT00159,2024-02-19,Chicago to Los Angeles,Global Wings,Airbus A380,232,23,99.0,Clear,Economy,Non-refundable,Domestic,0,0,8.513077211469847,3.1688628815813233,Monday,0,61,No,1109.71
FLT00160,2024-07-18,Chicago to Los Angeles,Global Wings,Airbus A320,808,10,142.2,Rain,Business,Refundable,Regional,0,4,7.665503873355508,6.072496697615591,Thursday,0,46,No,2664.68
FLT00161,2022-02-02,New York to London,BlueJet Airlines,Airbus A380,221,12,63.599999999999994,Fog,Economy,Non-refundable,Domestic,1,0,9.611435011931865,6.193240208827488,Wednesday,0,0,Yes,1054.9
FLT00162,2022-02-17,Berlin to Madrid,BlueJet Airlines,Airbus A380,787,19,180.0,Snow,Economy,Refundable,Regional,0,2,7.712228162412492,5.525425109348266,Thursday,0,8,Yes,2403.26
FLT00163,2023-05-18,Chicago to Los Angeles,Sunshine Air,Boeing 787,835,4,119.39999999999999,Rain,First,Non-refundable,Domestic,0,3,8.861237468776196,5.930571817221982,Thursday,0,28,No,2522.55
FLT00164,2023-02-11,Mexico City to Lima,Sunshine Air,Airbus A380,322,20,126.6,Snow,Business,Non-refundable,Regional,0,1,7.140990754699978,9.143799585009809,Saturday,0,10,Yes,1208.86
FLT00165,2023-07-28,Toronto to Vancouver,BlueJet Airlines,Boeing 737,863,3,101.39999999999999,Snow,Economy,Refundable,International,0,4,8.14049102602218,1.178869806144622,Friday,0,58,No,2580.94
FLT00166,2023-12-29,New York to London,SkyTrack Airways,Boeing 777,333,3,71.39999999999999,Clear,Economy,Refundable,International,1,4,7.260837549775907,4.796013041483927,Friday,1,45,No,1207.46
FLT00167,2024-03-15,Chicago to Los Angeles,SkyTrack Airways,Airbus A320,62,3,88.8,Snow,Economy,Non-refundable,International,0,2,8.40997026645576,7.212612500311973,Friday,0,0,Yes,666.87
FLT00168,2022-04-09,Berlin to Madrid,Global Wings,Airbus A320,87,3,129.6,Clear,Economy,Non-refundable,International,0,3,7.500421960778718,5.082911545495367,Saturday,0,0,Yes,649.89
FLT00169,2023-11-15,Chicago to Los Angeles,Sunshine Air,Boeing 737,385,19,208.2,Fog,Business,Refundable,Domestic,0,3,6.995883065573177,5.352433856547298,Wednesday,0,3,Yes,1475.34
FLT00170,2024-05-21,San Francisco to Tokyo,Global Wings,Boeing 777,208,20,120.0,Rain,Economy,Non-refundable,Domestic,0,1,8.898592479384845,6.785679125885671,Tuesday,0,5,Yes,983.69
FLT00171,2023-12-27,Mexico City to Lima,BlueJet Airlines,Boeing 777,599,17,225.0,Clear,First,Non-refundable,International,0,3,8.103154850201255,4.335502089323363,Wednesday,1,33,No,1986.91
FLT00172,2024-09-13,Paris to Rome,Sunshine Air,Boeing 777,547,17,30.599999999999998,Fog,First,Non-refundable,International,0,2,7.7872844562089725,5.540594648024796,Friday,0,54,No,2042.82
FLT00173,2023-07-01,Beijing to Sydney,Sunshine Air,Boeing 787,881,15,120.6,Rain,First,Refundable,Domestic,1,3,7.765005274080759,8.825126617450737,Saturday,0,0,Yes,2816.94
FLT00174,2024-08-18,Singapore to Bangkok,Global Wings,Boeing 777,497,8,68.39999999999999,Rain,Business,Refundable,Regional,1,2,7.7178323886493185,9.226977520802574,Sunday,0,0,Yes,1588.57
FLT00175,2024-01-09,Toronto to Vancouver,Global Wings,Boeing 787,124,17,225.0,Clear,First,Non-refundable,International,0,4,9.290888933807743,5.59247359116117,Tuesday,0,10,Yes,749.04
FLT00176,2023-09-05,San Francisco to Tokyo,BlueJet Airlines,Airbus A320,415,21,70.8,Rain,Economy,Refundable,Domestic,0,4,9.283758257779699,6.086508565718427,Tuesday,0,0,Yes,1347.7
FLT00177,2024-07-31,New York to London,SkyTrack Airways,Boeing 737,592,1,102.0,Snow,First,Non-refundable,International,1,4,7.210370347524083,3.1667692564711416,Wednesday,0,40,No,1939.78
FLT00178,2023-04-07,Beijing to Sydney,BlueJet Airlines,Boeing 787,311,20,94.8,Fog,Economy,Non-refundable,Domestic,0,0,8.59341714792704,7.218429085023928,Friday,0,16,No,1310.73
FLT00179,2023-10-05,Beijing to Sydney,BlueJet Airlines,Airbus A320,294,3,219.0,Rain,Business,Refundable,International,0,4,9.34445001250644,8.142848193629117,Thursday,0,7,Yes,1342.31
FLT00180,2024-02-08,Beijing to Sydney,BlueJet Airlines,Airbus A380,286,11,177.6,Snow,Economy,Refundable,Domestic,1,2,9.146488326653847,5.194658469139391,Thursday,0,26,No,1317.32
FLT00181,2022-01-05,Singapore to Bangkok,SkyTrack Airways,Airbus A320,584,6,85.2,Fog,First,Non-refundable,Regional,0,1,7.017418782727728,8.47388062104623,Wednesday,0,0,Yes,1991.79
FLT00182,2022-08-06,Berlin to Madrid,Global Wings,Boeing 737,372,14,190.2,Fog,First,Non-refundable,Regional,0,3,9.260387179404173,8.011418288228064,Saturday,0,9,Yes,1336.73
FLT00183,2023-05-18,Mexico City to Lima,Sunshine Air,Boeing 737,108,6,91.2,Snow,Economy,Refundable,Regional,0,4,8.051177002740777,6.044665104948214,Thursday,0,0,Yes,854.46
FLT00184,2024-02-06,New York to London,SkyTrack Airways,Airbus A380,177,21,96.6,Rain,Business,Non-refundable,International,0,0,9.15513485432853,7.592499852334197,Tuesday,0,0,Yes,947.39
FLT00185,2023-02-02,Beijing to Sydney,SkyTrack Airways,Airbus A320,113,20,222.0,Snow,Business,Non-refundable,International,1,0,7.734204093799998,6.1295445332143235,Thursday,0,19,No,801.47
FLT00186,2024-05-20,Mumbai to Dubai,Global Wings,Boeing 787,709,16,211.79999999999998,Fog,Business,Non-refundable,Domestic,0,2,6.918747260382045,3.651840320624488,Monday,0,95,No,2467.75
FLT00187,2024-03-05,Toronto to Vancouver,Global Wings,Boeing 737,624,15,235.79999999999998,Clear,Business,Non-refundable,International,1,1,8.540347320018055,,Tuesday,0,20,No,1965.58
FLT00188,2023-01-28,Chicago to Los Angeles,BlueJet Airlines,Airbus A380,103,18,66.6,Fog,First,Non-refundable,Regional,0,4,8.214978312748679,7.479601443806487,Saturday,0,0,Yes,964.92
FLT00189,2022-07-26,San Francisco to Tokyo,Sunshine Air,Boeing 737,874,8,209.4,Snow,Economy,Refundable,Domestic,0,4,8.118355993413234,4.509563838572383,Tuesday,0,21,No,2864.83
FLT00190,2022-01-15,Beijing to Sydney,Global Wings,Airbus A380,112,13,111.0,Fog,Economy,Refundable,Domestic,0,0,9.178940115757506,9.249398823036607,Saturday,0,0,Yes,786.8
FLT00191,2024-05-07,Beijing to Sydney,Sunshine Air,Boeing 737,645,16,62.4,Fog,First,Refundable,International,0,2,8.388915806084587,5.899945517799216,Tuesday,0,2,Yes,2131.84
FLT00192,2023-07-08,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,617,4,94.2,Snow,Economy,Refundable,Domestic,0,0,6.9019414552555,6.855267276934534,Saturday,0,7,Yes,1971.79
FLT00193,2024-06-10,Chicago to Los Angeles,BlueJet Airlines,Boeing 737,584,1,211.2,Fog,Economy,Non-refundable,Regional,0,0,6.978712590992548,7.687524881974041,Monday,0,3,Yes,1979.02
FLT00194,2023-04-06,Mexico City to Lima,Sunshine Air,Airbus A380,736,19,184.2,Clear,First,Non-refundable,Regional,1,1,8.76393255014818,6.26340671347481,Thursday,0,11,Yes,2349.34
FLT00195,2023-11-22,Beijing to Sydney,Sunshine Air,Boeing 787,161,15,181.2,Clear,Business,Refundable,Regional,1,2,8.741712612366793,6.606217055839111,Wednesday,0,40,No,833.63
FLT00196,2023-07-29,Toronto to Vancouver,Global Wings,Boeing 777,851,13,162.6,Snow,Economy,Non-refundable,Domestic,0,1,9.21582061254199,5.721273693304547,Saturday,0,7,Yes,2556.02
FLT00197,2024-05-13,Paris to Rome,BlueJet Airlines,Boeing 737,829,13,129.6,Fog,Business,Refundable,Regional,0,2,7.71120090579949,5.281019234076631,Monday,0,11,Yes,2548.6
FLT00198,2024-01-13,New York to London,BlueJet Airlines,Airbus A380,457,0,125.39999999999999,Clear,Economy,Non-refundable,Domestic,1,4,8.413383654990863,4.209553698646724,Saturday,0,0,Yes,1641.58
FLT00199,2022-08-29,Mexico City to Lima,Global Wings,Boeing 737,197,2,129.0,Snow,Business,Refundable,International,0,3,7.702482220305001,5.749409628167556,Monday,0,0,Yes,821.24
FLT00200,2023-07-18,Toronto to Vancouver,Sunshine Air,Airbus A380,734,6,152.4,Snow,Business,Refundable,Domestic,0,3,9.527449732000019,7.9115787426377,Tuesday,0,22,No,2447.72
FLT00201,2022-04-06,Mexico City to Lima,Global Wings,Airbus A320,446,14,189.6,Rain,First,Non-refundable,Regional,1,2,6.701519347780696,3.8550292966552924,Wednesday,0,54,No,1565.25
FLT00202,2024-06-18,Mexico City to Lima,BlueJet Airlines,Airbus A320,170,18,112.2,Snow,Business,Non-refundable,Domestic,0,3,7.968784778548099,7.794114374873029,Tuesday,0,14,Yes,894.95
FLT00203,2024-01-04,Toronto to Vancouver,Global Wings,Airbus A380,673,19,237.0,Snow,Business,Non-refundable,Regional,0,0,8.70338685397291,6.920137822259038,Thursday,0,17,No,2200.26
FLT00204,2023-04-30,San Francisco to Tokyo,Sunshine Air,Boeing 787,76,1,178.2,Clear,Economy,Non-refundable,International,0,4,9.628053008952328,5.808008193631923,Sunday,0,0,Yes,663.28
FLT00205,2023-02-11,Beijing to Sydney,SkyTrack Airways,Airbus A320,839,18,62.4,Rain,First,Non-refundable,International,0,4,7.1544270522014095,6.5640614846268575,Saturday,0,0,Yes,2711.44
FLT00206,2022-08-19,Chicago to Los Angeles,Sunshine Air,Airbus A380,241,8,154.79999999999998,Fog,First,Refundable,Regional,0,3,7.363059028081365,8.228701308036168,Friday,0,27,No,1074.07
FLT00207,2024-01-19,Beijing to Sydney,SkyTrack Airways,Airbus A380,595,18,39.6,Fog,First,Refundable,International,0,2,7.586957543893381,6.983979679361902,Friday,0,56,No,1929.17
FLT00208,2023-10-17,New York to London,Global Wings,Airbus A320,600,4,70.2,Snow,Economy,Refundable,Domestic,1,0,8.33493924412855,9.557451009973079,Tuesday,0,26,No,2062.0
FLT00209,2022-06-20,Mumbai to Dubai,Sunshine Air,Boeing 737,230,17,109.2,Fog,First,Refundable,Regional,0,2,6.8900823154995825,8.438816424775153,Monday,0,16,No,1151.01
FLT00210,2023-06-25,Mexico City to Lima,BlueJet Airlines,Boeing 777,468,15,142.2,Fog,Economy,Refundable,Domestic,0,3,8.45223621352622,4.0794424710334365,Sunday,0,27,No,1920.32
FLT00211,2022-02-05,Chicago to Los Angeles,Sunshine Air,Boeing 777,799,3,214.2,Clear,First,Refundable,Regional,0,4,8.584193096825723,8.81441839679657,Saturday,0,0,Yes,2307.95
FLT00212,2023-06-09,Singapore to Bangkok,BlueJet Airlines,Airbus A320,437,11,112.2,Snow,First,Refundable,Domestic,1,4,9.482882138086433,9.417828954039617,Friday,0,0,Yes,1600.14
FLT00213,2022-06-09,Beijing to Sydney,Sunshine Air,Airbus A320,247,6,133.79999999999998,Rain,Business,Non-refundable,International,1,2,7.406567528624902,5.182135184750164,Thursday,0,13,Yes,1185.59
FLT00214,2024-04-18,Beijing to Sydney,Global Wings,Airbus A320,289,13,87.6,Clear,First,Refundable,International,1,1,7.585080955065628,10.505220918914885,Thursday,0,0,Yes,1131.51
FLT00215,2023-11-30,Mexico City to Lima,SkyTrack Airways,Boeing 787,892,22,132.0,Clear,Business,Refundable,International,0,2,8.560011665783867,6.454344247799144,Thursday,0,41,No,2870.6
FLT00216,2022-08-31,Mexico City to Lima,Global Wings,Boeing 777,178,11,121.8,Fog,Business,Refundable,Regional,1,1,8.15160738681885,8.509968850165569,Wednesday,0,48,No,876.55
FLT00217,2022-03-27,Paris to Rome,SkyTrack Airways,Airbus A380,215,2,139.2,Fog,First,Non-refundable,Regional,0,2,9.155020081733023,9.212028434428266,Sunday,0,11,Yes,1049.34
FLT00218,2024-03-06,Singapore to Bangkok,SkyTrack Airways,Boeing 787,843,4,174.6,Clear,Economy,Refundable,International,0,1,8.505802423084239,7.556865155936084,Wednesday,0,42,No,2716.25
FLT00219,2023-08-01,San Francisco to Tokyo,Global Wings,Boeing 737,746,16,211.79999999999998,Fog,Economy,Non-refundable,Domestic,0,1,6.032002027491382,6.793044635078562,Tuesday,0,64,No,2255.73
FLT00220,2023-11-13,Chicago to Los Angeles,Global Wings,Airbus A320,524,9,200.4,Snow,Business,Non-refundable,Domestic,0,1,7.195749141897453,4.521564528299426,Monday,0,32,No,1796.7
FLT00221,2023-07-11,Mexico City to Lima,BlueJet Airlines,Airbus A380,163,9,45.6,Snow,Economy,Refundable,Domestic,1,1,6.860255408409339,4.184245208057977,Tuesday,0,46,No,984.28
FLT00222,2023-07-28,Paris to Rome,BlueJet Airlines,Airbus A320,663,10,65.39999999999999,Rain,Business,Refundable,International,0,0,9.46376184425052,5.522230430218167,Friday,0,17,No,2172.59
FLT00223,2024-08-10,Paris to Rome,Sunshine Air,Boeing 777,757,16,150.6,Snow,Economy,Refundable,International,0,1,7.522399722151038,3.38847877733476,Saturday,0,47,No,2459.36
FLT00224,2023-10-08,Singapore to Bangkok,SkyTrack Airways,Airbus A380,854,4,179.4,Fog,Business,Refundable,International,0,1,7.013171398100052,6.233093092036609,Sunday,0,16,No,2714.95
FLT00225,2024-03-06,New York to London,Global Wings,Boeing 777,561,12,70.8,Rain,Economy,Refundable,Regional,0,4,7.8687337177900565,6.4197920716232115,Wednesday,0,0,Yes,1849.61
FLT00226,2022-01-28,Paris to Rome,Global Wings,Boeing 787,752,9,42.0,Snow,First,Refundable,International,0,0,8.815704945549413,6.440129732029591,Friday,0,40,No,2541.87
FLT00227,2023-09-12,Paris to Rome,Global Wings,Airbus A380,741,8,120.6,Rain,Business,Refundable,Domestic,0,1,9.02119913449594,7.7348349997088075,Tuesday,0,26,No,2268.45
FLT00228,2023-07-10,Toronto to Vancouver,Sunshine Air,Boeing 737,758,16,90.6,Fog,Business,Non-refundable,Regional,0,3,8.841018450321613,6.66808229176768,Monday,0,43,No,2530.7
FLT00229,2022-12-06,San Francisco to Tokyo,SkyTrack Airways,Boeing 737,234,0,86.39999999999999,Clear,First,Non-refundable,Regional,0,0,8.16558631821106,9.331073700732086,Tuesday,1,0,Yes,1120.15
FLT00230,2024-03-08,Mexico City to Lima,SkyTrack Airways,Boeing 787,793,3,166.79999999999998,Rain,Business,Non-refundable,Regional,1,4,8.34402288446999,5.358856964748177,Friday,0,29,No,2420.87
FLT00231,2024-08-15,New York to London,SkyTrack Airways,Boeing 787,804,3,104.39999999999999,Fog,Business,Non-refundable,Domestic,1,2,6.874521759625972,4.877587197954785,Thursday,0,48,No,2423.75
FLT00232,2022-11-27,San Francisco to Tokyo,Sunshine Air,Boeing 737,733,17,184.2,Clear,First,Refundable,Domestic,1,4,7.422475993457121,4.922016812276154,Sunday,0,6,Yes,2360.59
FLT00233,2023-10-02,Paris to Rome,BlueJet Airlines,Airbus A380,480,8,222.6,Fog,Business,Non-refundable,International,1,4,6.185703227779104,5.001592472890252,Monday,0,44,No,1678.01
FLT00234,2023-05-21,Berlin to Madrid,Sunshine Air,Boeing 787,193,17,171.0,Rain,First,Refundable,International,0,0,6.3303228490680485,7.3646614335161535,Sunday,0,67,No,1031.34
FLT00235,2022-12-14,Chicago to Los Angeles,SkyTrack Airways,Boeing 777,450,13,126.6,Clear,Economy,Non-refundable,Regional,1,0,8.77312241067682,8.174549390853574,Wednesday,1,2,Yes,1602.34
FLT00236,2023-04-18,San Francisco to Tokyo,Sunshine Air,Airbus A380,795,14,54.6,Snow,Economy,Refundable,International,0,3,9.17263094082038,6.2074095964523135,Tuesday,0,27,No,2494.99
FLT00237,2022-08-19,Toronto to Vancouver,BlueJet Airlines,Boeing 777,560,5,195.0,Clear,Business,Refundable,International,1,3,5.960261659646326,3.7760983617175037,Friday,0,72,No,1951.18
FLT00238,2022-07-09,Chicago to Los Angeles,Sunshine Air,Boeing 777,724,23,70.2,Fog,Economy,Non-refundable,International,0,0,9.754034682896325,5.33398031527674,Saturday,0,0,Yes,2303.72
FLT00239,2022-08-13,Paris to Rome,Global Wings,Airbus A320,92,9,133.2,Clear,Economy,Refundable,International,1,0,7.396155704615164,8.288822963496218,Saturday,0,32,No,704.33
FLT00240,2023-01-20,Berlin to Madrid,BlueJet Airlines,Airbus A320,114,14,228.0,Snow,Business,Non-refundable,Domestic,0,0,7.480485222842963,5.265287225814447,Friday,0,40,No,820.61
FLT00241,2023-01-12,Beijing to Sydney,Global Wings,Boeing 787,578,3,104.39999999999999,Rain,Economy,Refundable,International,0,2,7.694935621406239,6.414758634513454,Thursday,0,20,No,1908.34
FLT00242,2022-10-10,Paris to Rome,BlueJet Airlines,Boeing 737,815,17,131.4,Clear,Business,Non-refundable,International,0,4,6.485824419759112,4.621463722773665,Monday,0,87,No,2604.66
FLT00243,2024-08-15,Paris to Rome,Global Wings,Airbus A380,884,17,57.599999999999994,Fog,First,Refundable,Regional,0,3,7.097579447562996,4.062216675890051,Thursday,0,34,No,2755.47
FLT00244,2023-09-25,Mexico City to Lima,BlueJet Airlines,Airbus A320,697,16,186.0,Snow,First,Non-refundable,International,1,3,7.8958140349343156,5.992473550066379,Monday,0,60,No,2312.37
FLT00245,2023-09-20,Chicago to Los Angeles,SkyTrack Airways,Boeing 787,71,11,159.6,Snow,Economy,Non-refundable,International,0,1,8.3745493308105,6.44687180920047,Wednesday,0,45,No,746.78
FLT00246,2024-08-30,Singapore to Bangkok,SkyTrack Airways,Boeing 737,587,6,212.4,Clear,Economy,Refundable,Regional,0,2,8.189338672556795,5.5993210007612895,Friday,0,64,No,1942.55
FLT00247,2024-01-15,Chicago to Los Angeles,Global Wings,Boeing 737,779,15,103.8,Rain,First,Non-refundable,Regional,1,0,7.523868750079901,6.404999722374105,Monday,0,25,No,2247.58
FLT00248,2022-09-16,Mumbai to Dubai,BlueJet Airlines,Boeing 787,614,10,205.2,Fog,Business,Refundable,Regional,0,0,9.293880673083384,9.625580809896856,Friday,0,0,Yes,2018.86
FLT00249,2022-12-25,Berlin to Madrid,SkyTrack Airways,Airbus A320,432,13,126.6,Fog,First,Non-refundable,Domestic,0,2,8.193026072430445,4.27074283075235,Sunday,1,36,No,1603.76
